timestamp,price_btc,market_cap_btc,total_volume_btc,price_yfi,market_cap_yfi,total_volume_yfi,price_mkr,market_cap_mkr,total_volume_mkr,price_enj,market_cap_enj,total_volume_enj
2023-05-05,28846.4614586081,558634329303.221,12676760580.0802,8047.80678193451,265409315.367095,14985989.2208217,689.183452153121,621362673.537072,11069090.9082412,0.381864184634085,382168621.356745,12688232.3565031
2023-05-06,29520.3222689705,571520224182.882,4971523630.54862,8144.91996980478,268695000.075143,22674013.344565,725.930695346122,654263331.579258,23761287.4825313,0.386602836206038,386767805.323847,18655141.6923433
2023-05-07,28887.7410455234,559078681902.607,6463808309.43892,7913.15963552509,260090429.791183,26379037.3595774,691.179685159043,622426850.529958,20943508.7691596,0.370579821034032,369628644.275561,21228640.2597811
2023-05-08,28611.4391976146,554373015261.668,10199066943.1703,7921.06714955879,260885017.465715,17910935.1420603,699.050215540256,630253685.325557,15885203.9358585,0.366919019338384,366134960.493954,15279842.5356907
2023-05-09,27696.7607856256,536032086472.038,21535578788.8603,7251.29158397803,238983777.554813,35952737.6752515,668.741385073844,602878600.551083,23535758.3971781,0.344335144966581,343921488.13695,30054249.8673785
2023-05-10,27607.391680919,535037100026.69,8876813250.93356,7326.87329754069,241663779.524584,28807404.912107,670.924991868362,605144849.039522,16173691.3768125,0.344104198705271,343805170.567685,18311087.1971122
2023-05-11,27639.7335659359,534937464538.758,17159331951.1899,7058.29835468384,232718344.545268,38546065.2783788,660.955588127943,595521785.842946,17539551.1450632,0.353291771476062,353361249.511975,24939177.0848213
2023-05-12,27024.7657292998,523414877659.307,7754296234.07717,6674.37621326388,220083325.201415,33273977.566598,622.780467755835,561156131.134371,16175432.0916235,0.334878004010605,334930103.166393,18363933.1840093
2023-05-13,26787.6903959183,518816444750.771,9157286238.19307,6947.49018544154,228878193.09798,24884030.3528519,638.420184847014,575541299.176341,24007251.2338102,0.338844593544723,338821269.744784,16095966.4380841
2023-05-14,26798.1262714747,520426027097.336,8365379054.20212,6765.71879518648,223709578.411641,16079633.4135916,632.650137413514,571962525.789193,19559028.3237417,0.333201174330827,336491990.484372,10849131.3327779
2023-05-15,26911.8052732139,521319019334.696,6019488454.41968,6823.29545208708,224899228.596534,13990187.9503325,626.288901457056,564651527.97932,18368826.3784319,0.338290437436037,338282913.698348,9377419.16899614
2023-05-16,27227.7934225588,527655229433.887,14570026781.7471,6913.483525879,228153206.166455,22780773.7466172,638.00351430706,575366741.399991,11851469.0551485,0.340497258081707,340282224.137035,14841860.8382497
2023-05-17,27022.7131739211,523965691858.866,12927093920.903,6811.06800627632,224871905.593753,17229439.2262259,633.504649564613,570846501.463029,16267923.9007579,0.347631162253895,347880518.886586,13566192.0207895
2023-05-18,27389.9715114422,530762551513.487,12580626234.9134,6826.10988584335,225345832.239523,17646334.2288521,639.311972651137,576357595.355375,10733616.9278119,0.356112877048057,356442934.924222,26112181.4811961
2023-05-19,26842.9524947179,520544913836.41,12599487111.9388,6691.6562324615,220919951.502073,15802271.3280429,626.290570026374,564986881.415903,9650619.33407009,0.347863240583942,348360745.640113,14103246.526915
2023-05-20,26884.3710595899,521153640362.962,11559136131.3688,6663.51925720471,219918431.001656,13911685.5222193,627.93872047972,566207493.330731,8093353.38077012,0.347265992635743,347390603.198336,10437062.7308749
2023-05-21,27093.7911014973,525040003344.163,3882362454.21978,6687.41551920893,220533806.502054,10048007.2247315,625.360570661596,563801791.337214,9808401.18973245,0.347298350212432,347686907.544856,9264679.95746358
2023-05-22,26773.8302436648,519171380714.095,8125825605.68425,6591.7371418562,217569728.159601,11315280.1590141,623.726312660177,562480029.998205,7853616.31150535,0.342609378213997,342902745.928307,10664627.5790459
2023-05-23,26869.6860217908,520821915713.919,8025716966.1794,6658.53899163321,219716164.427455,12651009.5634679,629.593817142512,567174530.14165,9128058.32599706,0.339666370205907,339776938.332202,10777924.9382998
2023-05-24,27222.9377466039,527528695688.759,11685763863.3124,6742.49196179856,222148111.261816,11013622.7488782,634.073359849415,571414611.376941,9227755.61069811,0.341268535812655,341225870.376518,10473318.3096877
2023-05-25,26338.9489469987,510987979871.22,17477200137.1087,6468.5066240882,213724439.932881,15408508.0096143,619.414996398962,558827877.154607,10628647.7433745,0.327021509857214,327641209.975382,13293636.6977103
2023-05-26,26475.6079025343,513295724355.699,11953749225.494,6297.08847624755,207474925.926157,17355678.0608977,624.483016417651,562820910.899088,11018655.2950281,0.335619520199214,335393584.036558,15291064.2872261
2023-05-27,26717.9875535718,517973731437.94,10994037071.4522,6414.43580486813,211406956.461341,13383789.6014175,624.770191276639,563098290.081925,9269271.59872313,0.332177176069669,332116736.114364,13670900.7692891
2023-05-28,26848.2399395925,520461980942.254,6029471707.89741,6532.65024276884,215463789.510423,11764086.5084037,634.069791993634,571654815.832958,11690455.15453,0.338458114785201,338601002.88262,10522088.1255236
2023-05-29,28110.3134676093,544879177078.805,13144599279.479,6692.09865006041,221095083.18869,14898902.5673819,648.564276879356,584989184.981636,11942642.6499299,0.344638410241663,344974058.962004,13565532.6515905
2023-05-30,27759.7466639207,538430950369.498,13483205892.5396,6685.00654529034,220492897.087862,14370334.6943774,636.702891916935,574689664.409716,11806777.5817113,0.336086630457761,336100306.021403,12211819.2746846
2023-05-31,27713.9085475295,537414074116.499,12766436369.816,6630.60318050012,218802178.575135,12447928.0848299,643.413368523833,580143572.087438,11383841.7259333,0.338157585297148,338245208.02422,11157465.6971401
2023-06-01,27245.4744651797,528464394082.939,10001106221.6471,6498.30888976149,214216460.083025,13947925.006533,635.042651916743,572536505.349493,12488184.1413187,0.325877370802301,325684065.64674,11808218.3678304
2023-06-02,26824.1014995168,520271910707.113,12156086970.873,6452.02534408214,212612908.316269,11764377.1615355,641.814005074759,578402375.279465,11006024.6922801,0.331035249450228,330975788.461548,11323511.0167435
2023-06-03,27247.740081457,528508990069.212,15428145241.776,6534.21181158157,215562440.911395,10960101.943635,662.582804212927,597666695.83899,12716543.0931445,0.334386369475528,334553058.679166,9952407.90406262
2023-06-04,27066.3713285262,525209390395.506,6673279605.62951,6523.00925363239,214955297.601143,9008573.67864919,674.56101527974,608056436.918973,11289855.0942746,0.331165079731223,331019150.459182,9365321.16359698
2023-06-05,27315.4475874877,529630092281.387,6098045626.04762,6510.20231619618,214605840.799062,9833430.49290976,685.65636296105,616114107.902187,17863729.6734554,0.337187629163651,336759590.425197,11613191.8525564
2023-06-06,25792.6160902334,500593893699.218,21208433571.8733,5972.99935666767,197229476.577032,26011122.2837012,648.414245257832,585134987.457405,21557166.8115797,0.310284737582627,310907724.058315,32243217.0724423
2023-06-07,27216.6155646977,527295592028.081,22188018260.8325,6170.9105792172,203684232.771688,17881915.1494337,650.171684779438,585663790.932918,14998450.0514354,0.324355667340905,323960381.118598,20236560.6458902
2023-06-08,26346.2445451376,510979921090.634,14723854336.0944,5977.08472814047,197311290.035234,13976336.7528381,623.109219338611,561468770.234439,14289493.3732875,0.300951880007409,300838499.382117,16295721.0434153
2023-06-09,26507.909892203,514279355771.499,10197924963.7803,5999.34955446066,198169129.448629,11332792.0129421,625.566344050205,563992146.057038,11210362.6464695,0.300826491847417,300812164.071697,17800230.3658062
2023-06-10,26469.581684007,513226142603.121,10464066236.4812,5941.14386127299,195922925.09049,13680510.3864097,627.414012576336,565130121.714336,12364312.207846,0.291541393710934,290805012.162423,15700657.3257313
2023-06-11,25858.1228921856,501653860264.203,9755626714.24469,5469.28972601129,180577887.371073,44480182.2589852,630.420208982407,568277764.793313,42195472.3214567,0.252752510980466,252748440.363896,34566605.1224827
2023-06-12,25916.5798963798,502683000962.43,10439993428.3655,5427.86680492356,179019710.67941,14390339.0146209,616.303349432468,555337110.950864,18702214.0648653,0.251235968632381,251347195.375824,13494377.640879
2023-06-13,25910.3627429195,502562686069.17,9761691909.31603,5502.67401319693,181647866.370232,15160369.465375,627.903466249486,565400702.607372,15089117.6778235,0.254531737856443,254510235.963357,12983291.3400459
2023-06-14,25872.2064587951,501752262681.719,9921875985.8886,5586.41623609994,184412046.150422,14687681.4886266,633.569856897725,571225841.804471,20394705.0679856,0.256828255431739,256765751.116425,13267238.7204928
2023-06-15,25107.7546958806,487262840554.672,11982737579.7028,5391.24406171412,177988569.07146,14180012.1900064,628.500532305022,566596175.666418,21876328.0625514,0.247816339432544,247627134.851906,15070652.5105923
2023-06-16,25564.5996328871,495788386559.102,15184095954.0295,5526.76926889679,182461246.401519,12941579.0543525,645.153369687063,581200618.562733,16613707.4301656,0.253754296874167,253683089.877336,12501562.7141426
2023-06-17,26327.3256694539,510906153487.605,13604025863.642,5652.72081375051,186482307.732559,14783098.3013528,677.94158430894,610930023.398199,18230800.7708091,0.258740534307797,258875917.874726,11802611.6181805
2023-06-18,26501.0444422337,514331114457.824,9533422254.8903,5746.75176864439,189775569.833694,9823633.45817355,668.337614799078,602500507.019665,16331184.539657,0.260124898558985,260311148.516762,11229400.3397533
2023-06-19,26333.0925296644,511384956032.88,8589379740.11672,5631.15613162195,185777504.121733,10189149.1311757,670.976477482627,604458019.442433,15934414.7021541,0.25580097369256,255673775.605529,9977470.15902766
2023-06-20,26779.3874615228,519667661979.177,6651894946.45416,5717.41646001433,188811810.221166,9130191.82862399,705.495317838207,636137374.26147,26411630.3555652,0.258004963290354,258076298.130288,11463064.5829274
2023-06-21,28330.8914198075,549330089183.523,19958565664.5523,5935.81605497104,195260689.764024,13387759.9035772,729.098176313176,655620189.688981,20932427.0504864,0.267297818728188,267095886.603159,11259236.4345954
2023-06-22,30101.7648194887,584070487996.789,23757254196.777,6351.64566740833,209602292.996062,23816609.9149653,754.673469835327,679984184.434156,38722656.9374268,0.281445577690853,281654808.377095,16145240.6740047
2023-06-23,29935.6321067496,581473706978.927,19613389213.7988,6316.52100017902,208766626.722736,21946195.3942592,738.420398054402,666246238.239082,19768590.1888158,0.278969062646749,279247271.950323,17007773.449017
2023-06-24,30629.2443533358,594588611688.314,22630955878.9728,6433.97089810997,212459826.462873,21967806.9696205,725.59437576646,655219426.822622,22791467.0982939,0.290817325725163,290505232.54823,16210415.0500126
2023-06-25,30537.8166646348,592912110031.525,11736119929.8437,6303.07323148404,207960662.34931,18088037.0885278,681.682986934014,614591169.145124,25644433.0002232,0.296308396863739,295787879.851505,16405427.3577959
2023-06-26,30454.7569744156,591387700082.11,12076819255.3049,6582.28443480963,217312514.030636,20654376.1142958,704.890890379554,635472050.172591,31315267.0131862,0.305297149700549,304129080.573045,41021251.1960102
2023-06-27,30285.5050640707,587134340343.625,16032184116.6313,6304.82348612037,207611666.738129,16260125.0722722,688.830156426088,619719910.622582,19150428.5391605,0.292420729986046,291781483.765904,13081892.5322145
2023-06-28,30693.546356068,595427193050.229,14411853963.1105,6418.32066861995,211853610.460389,14881013.8646083,688.927873882964,620895404.582879,20780615.7022751,0.295963217721743,295631374.804618,11615196.2974088
2023-06-29,30083.4772452638,584187696961.376,8489428028.0281,6106.38864674631,201579339.523057,13363035.8374938,677.879671240335,611523014.999403,21423797.0494163,0.277349480735457,277106430.32186,16155967.2492911
2023-06-30,30466.6104568935,591688337868.844,12545425127.4463,6322.97697591732,208847215.502066,11961982.2757523,687.715523393747,620045488.883751,22766912.3555739,0.283668451990137,283891058.390978,19823257.6294479
2023-07-01,30480.7814819445,591722375245.767,21422361050.8231,6632.89732437909,218872677.636194,26185593.9638439,830.340360231617,748682348.800741,100372420.486102,0.297071217349638,296919195.658312,18584239.6101648
2023-07-02,30583.6195996975,593625140902.565,4210431244.43269,6643.59873172643,218834825.210488,14703245.6832004,838.67056190108,752169072.918991,44236524.5762267,0.316012874483037,313539748.32147,23343324.4883285
2023-07-03,30571.8870728714,593627203721.853,7236318143.9053,7242.5915005462,238960721.436178,32882653.5284391,852.929659736363,767667563.962622,51380091.7885033,0.311645058161871,311668470.033455,16441398.2753282
2023-07-04,31134.7131335084,604507839820.098,14755008156.7777,6940.04008676605,228981088.605358,33966323.032369,980.523857441463,885301176.895017,93699797.8388486,0.317106114792125,317186366.908708,13922258.2261977
2023-07-05,30775.6240223753,598449423994.125,12403890725.2645,7009.47418295567,231742365.162002,22428056.8664477,982.087823493058,892003514.74747,71937070.8963407,0.315276014082408,314884338.836956,21620599.787383
2023-07-06,30484.7937744235,592386606697.315,10260132141.4615,6908.82355080101,228320516.741373,21020281.9114669,918.639706425647,829028937.868768,116568599.435188,0.310058802405092,310588401.593397,31194974.7987827
2023-07-07,29990.0551512202,583429029204.245,21776707863.5034,6714.3129949887,221924063.750541,20628364.4446301,971.31847243604,877351883.517218,86360205.0947909,0.29443739462657,295392615.052355,14906644.9495752
2023-07-08,30315.2654023516,588811434763.891,13018507892.8146,6931.8386759207,228906098.490329,13578890.0854928,937.604179774946,844646742.544806,77159403.7881494,0.293460975110608,293256473.714392,10897125.1425848
2023-07-09,30264.1973452572,587678367157.987,5608541981.7563,7088.67409064015,234306926.175279,23057811.9596232,931.89073206301,839140335.836048,40923565.4983991,0.295070687852919,295262875.374559,9009081.17418466
2023-07-10,30169.8706574792,585883986681.171,7559670230.18949,6955.31764937793,229333854.605649,17533143.6568458,966.585550856085,870907566.221241,51018439.4985862,0.290423507440609,289813258.501849,9215535.38448601
2023-07-11,30394.2811463756,590311894648.752,12835219756.9659,7033.58461361289,232119644.358383,14978989.1937231,912.889978153205,821898098.901188,42119040.5961353,0.290033459497939,289445580.723096,13691103.2411422
2023-07-12,30620.814246978,594749192359.135,11753418050.4217,6942.05560809242,229595507.051098,11157930.9976783,911.498655511078,822640173.600581,37074465.1068676,0.29895898682005,298921286.334119,12144808.9414972
2023-07-13,30407.4163143599,590629381260.711,13072555444.2623,6928.68443365352,229126700.590562,11835592.1496863,907.660872169456,816784464.158066,44574073.7318083,0.297506323893442,297773819.898951,13651467.4905265
2023-07-14,31446.0149710716,610725509598.846,21254274345.7022,7347.37349283296,242231257.269238,21681829.1577984,923.912945334243,832977013.077982,50580198.8259705,0.323337834899176,323020662.26285,22505910.9135473
2023-07-15,30311.8278081305,588107447250.133,21977151420.8533,7020.75555155378,231889125.164268,27045540.2722063,866.785814272971,777944274.737695,57939406.1891,0.310703810824132,311047063.071241,18634773.0044498
2023-07-16,30297.9714001255,588642134563.52,6233916918.78272,7121.6097877426,235267681.759624,16243029.9919778,889.000284762549,800422644.576177,38495930.6978172,0.31731341574391,317734749.562454,12669231.6013348
2023-07-17,30237.3347851461,586391434733.715,8356410453.56371,6962.28102086574,229954643.515284,15158495.0520543,970.571785307419,874604231.894418,104846928.979662,0.308544672935778,307629831.038809,11682192.0074406
2023-07-18,30147.8600792115,585500720965.111,10974383371.5466,7014.67354088966,231715837.080351,19134171.4411085,935.968413877553,843383679.827252,63865833.0984531,0.320516125029614,320473580.097715,22925789.3403393
2023-07-19,29848.0322725053,579708613537.516,13152758553.0308,6866.05708153945,226853881.574208,14238357.4371829,925.138247082134,833951966.687955,53213394.837038,0.308903292398073,308411367.396753,14755018.1698662
2023-07-20,29919.8748382552,581327322356.872,8545620844.32659,6884.49648925429,227322325.473195,12194483.654316,990.115018260102,891378292.809814,74579853.2093565,0.308509853912315,308644818.803761,13441799.0023027
2023-07-21,29787.0415303557,579308712612.258,11117456853.4645,6871.93185781159,227046693.938927,16051905.8763016,1031.48038148927,930462116.738875,91231714.2225744,0.304513973674179,304891224.53305,15932630.9643464
2023-07-22,29914.682728359,581397880391.417,8492627980.9282,6849.16479657919,226239798.984188,13007747.4209129,1097.43571805351,991414585.883172,161532875.506256,0.308604578483298,308583619.646916,13391374.8777243
2023-07-23,29710.1559359918,577068525402.119,6745541064.87388,6699.51675043245,220998455.763534,13801019.1746904,1101.66556249149,989655595.774061,75742665.5883223,0.305312956998232,305694014.508765,14295896.532626
2023-07-24,30057.9567187146,584296796267.482,7427606999.4128,6729.83275126957,222327368.799794,11292476.8582094,1090.29697004861,983742808.387562,68462138.8845087,0.322474149300972,322244903.979126,26485397.0411096
2023-07-25,29184.9019130577,567051778655.836,15195244950.838,6508.43231909842,214869946.072668,15940658.3652197,1067.58021862013,961606899.959139,92350484.3842069,0.302720957292535,302846376.663453,17767438.7573417
2023-07-26,29222.9746303835,568019115128.76,7929844775.36345,6534.0144671035,215715183.922382,11176144.9331919,1140.17721673627,1027235526.91076,117918114.868744,0.30411408071764,304111168.833185,13827855.0619884
2023-07-27,29363.6729079786,570531781624.675,13088677750.4251,6786.66851389657,224081896.417015,20743875.3857074,1181.67337276012,1064282350.59837,106002090.728968,0.302101524242782,301932351.225723,18891469.7369685
2023-07-28,29200.2440012913,567708714251.764,9047649539.81237,6937.02432250723,229158315.665015,17526231.6128358,1163.82147076796,1049605008.56056,137326388.748915,0.29848383181633,298766909.403683,13049103.3821284
2023-07-29,29314.0973870984,569952119667.399,7682754827.05411,7039.87102832789,232434617.222645,19586118.7882731,1180.69030492856,1065567714.53279,93657055.4383863,0.301408902678183,301604681.272741,11552399.1391951
2023-07-30,29356.7477459167,570804910032.575,4882536540.9116,7020.1667029261,231799759.84347,11885485.0544739,1284.72266397855,1158406790.30783,144952728.46192,0.306522311209268,306075168.68379,10231337.2881513
2023-07-31,29277.7558102727,569135711632.854,7872881636.62564,6755.14897700287,222906350.649966,17776435.3657931,1248.29783600882,1123605063.04302,103276578.524202,0.302653520502583,302696278.050942,13731840.9315936
2023-08-01,29233.1363655804,568333703606.1,6641808341.38626,6715.35763787857,221865952.325414,22324800.2720047,1226.68419329358,1106215558.31708,100516768.352394,0.297011477923255,296962661.106781,12301636.2420307
2023-08-02,29537.1097469274,572408929757.971,15289922840.8738,6778.51710252585,223900703.291339,24328147.300413,1336.95797730407,1204283992.14464,147448662.743028,0.298638440506997,297605543.625667,16528682.1134559
2023-08-03,29146.6362708436,567074709353.651,19266318894.0865,6424.24958376787,212661390.734425,30186151.4385395,1291.40909921683,1165213072.26453,118443935.247209,0.290363480467646,290782712.791586,13081150.660649
2023-08-04,29176.1505965854,567940644790.488,12539132810.4003,6333.34449764923,209390733.411589,20712937.7896404,1288.98038044079,1162597563.98106,159874530.812994,0.289315508216626,289489933.95918,11229460.8789278
2023-08-05,29087.9380860076,565073127339.627,12112869085.6559,6196.131149783,204406824.756671,32956673.7741314,1300.53130420141,1171903500.52379,198114302.768297,0.287589046583374,287670277.794878,11664198.9324493
2023-08-06,29046.8004570232,564970113457.9,5335308729.48437,6269.58916567824,207035449.248665,15608442.5454019,1243.66898354463,1120931291.12125,165528378.839763,0.287678038804835,287909808.806104,10902624.9985716
2023-08-07,29044.2043755776,564947914083.018,5360283576.26997,6394.42059485689,211075380.64848,20474852.5824763,1219.58780390038,1098981314.45662,140982039.370189,0.287129037316016,287080807.660884,14877380.990782
2023-08-08,29178.1477518731,567529179865.815,13252185122.1125,6393.07731018406,211038757.535577,21951639.5290877,1215.6144071958,1094561486.04141,151689678.549266,0.287166466681098,287358485.406864,16632618.4472775
2023-08-09,29779.5616712509,579214283623.807,14603570418.9189,6448.7558321411,213196920.167884,21367127.5880862,1211.99222963534,1092412077.67249,126463497.604839,0.291436834242844,291405693.589554,14287779.2948102
2023-08-10,29585.4880773792,575535414817.403,14633310097.4914,6339.81369436842,209487245.254717,23025212.2636527,1212.50767268787,1092033426.64458,127847864.42995,0.288378291501185,288658454.333762,14429750.7218039
2023-08-11,29423.8189159776,572414205818.414,8106253519.02545,6348.59912975782,209681359.502763,20354933.1046821,1254.45329659475,1130160591.15693,157007884.939413,0.289590636715726,289509284.087125,11656240.6496315
2023-08-12,29396.8479714205,571976559045.83,4651950357.63665,6295.93103362888,207966167.627936,14229445.8699494,1248.58572022427,1126020188.67212,121704129.835505,0.287910931354464,287895109.099104,17106191.2156076
2023-08-13,29412.1422745841,572257798803.909,3994297895.28894,6317.16014453355,208629136.958198,15952752.8742545,1223.48029265635,1103273300.089,100738601.594187,0.290169914878415,289935723.600257,14071138.306028
2023-08-14,29284.9697137438,569687130446.783,4755220448.63449,6237.46867221641,205943320.819961,16236279.9220917,1244.50196523216,1121091974.31028,102183147.537389,0.291490830508296,291428728.577437,14627062.3703313
2023-08-15,29400.5868041911,572242735188.24,12408355477.1113,6270.78520965561,207129530.161099,18843982.3430967,1249.24604780317,1128180078.09572,127364618.754362,0.289781630111491,289939951.21473,14568686.790187
2023-08-16,29170.4903970606,567498309102.732,11523395157.9986,5922.33416420519,195878121.318321,27709030.5979458,1233.29207654072,1111560271.0943,100629754.62656,0.275859998533089,276168108.889428,19753186.0101691
2023-08-17,28754.1970211126,559982624303.492,14809979642.3732,5738.9544835123,189520275.274029,25279265.0241615,1130.12065887076,1018416167.60838,149723536.270305,0.262276117175558,262131489.707085,23232839.9845416
2023-08-18,26501.5872699197,516026928368.837,29965585683.4214,5345.73118624738,176866579.100924,32553926.5907398,1079.97385302428,975116317.989281,131812837.585847,0.236497910636711,237192964.589985,21978603.2365288
2023-08-19,26042.838256849,506815826635.922,18062351745.5036,5471.00326878022,180694692.159177,28451859.9018753,1070.91050057823,965350724.597017,86676243.2008977,0.242058108029934,241830201.571076,21131746.1457081
2023-08-20,26104.7786307979,508087686822.704,3355038748.98247,5638.53876249614,186103330.189141,25158274.3007773,1101.68138564047,991800130.295028,44133981.7034277,0.244455176895377,244350715.299368,10088639.9711166
2023-08-21,26160.7004198182,509078930366.095,8304370131.83387,5696.82321184961,188279426.916398,19089019.2368278,1108.91071851842,998924490.081499,45893852.5738182,0.244117057659149,244074534.100595,8739837.64966462
2023-08-22,26119.0059585952,508491920831.355,9377753161.44763,5578.30749813486,184518981.330882,24859228.5048593,1093.92267643869,986899175.942949,69505105.8699928,0.240108692814211,240040457.937746,12490002.0506236
2023-08-23,26033.6754065858,506356213378.18,13702941053.0153,5555.19521313192,183665793.324936,23856257.2840768,1038.47497840346,935294582.960315,79951809.1443916,0.240976420626185,240809908.137236,13511840.7214156
2023-08-24,26450.0086246135,514955818082.435,14600566342.2144,5674.39482843956,187579133.835632,26344167.724756,1073.61249817366,966788569.089997,69065819.8356539,0.244978806255594,244755161.041467,11102691.4109289
2023-08-25,26134.934254516,508906955118.321,11961319630.8101,5652.21255896524,186603224.140569,21583972.9440841,1028.26117830207,925482215.555255,69300277.0450371,0.241541510044155,241119426.987697,11416948.8774599
2023-08-26,26044.0362092891,507007928705.443,2582213805.54614,5739.07363603501,189537763.532427,29090922.09456,1013.16859110131,911971070.189557,51874260.7317027,0.239920348802083,239826391.220687,8889376.05429829
2023-08-27,26002.0157173194,506086069151.685,3420999388.35507,5576.22979363085,184205107.344807,17480728.9018866,1037.53251462367,933390063.689587,50728961.010372,0.241883427150716,241650885.491447,6920933.6517651
2023-08-28,26082.7171782185,507835678906.779,4743752357.40126,5807.0898253906,191805718.304621,20382384.3027413,1072.90637248049,967221133.937822,46050647.9860581,0.241764179336071,241851375.779287,6283217.71148771
2023-08-29,26109.2698239287,508350651765.902,9995933796.2508,5705.30499193191,188495910.648625,16882094.4484323,1026.66869702295,924976107.164852,62335126.4941871,0.24123036990727,241363757.354578,10581828.3300951
2023-08-30,27730.5037355055,539045091002.169,29462388818.8399,5722.21692154983,188726011.170995,28435510.5177251,1046.25645763374,941393006.851857,62651936.4467552,0.251676651521553,251146087.161434,14447070.2059056
2023-08-31,27297.2614384804,531729400483.316,16029914124.3954,5653.59826142449,186584052.491627,21735422.8942271,1044.04332839888,940370023.487954,57647444.7529793,0.245036560499994,245167531.079087,9587338.85267039
2023-09-01,25927.4170057793,505403246528.024,20360682650.0551,5525.26245960937,182282093.92051,26430541.2554867,1155.45281845357,1040776737.5952,152044353.558355,0.234217426080286,234330604.643036,10692550.2658444
2023-09-02,25812.3304944254,502687549096.97,15924588668.8934,5476.68012020864,180975406.637943,24237056.6829172,1143.29729491559,1028988103.56892,93960664.5346676,0.228041858540227,228148891.599548,9441141.21107854
